Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ZHAA,100,17.8,17.6,17.9,17.77,6.85,6.78,6.74,6.79
ZHAA,200,16.89,17.9,17.4,17.4,6.52,6.62,6.47,6.54
ZHAA,300,16.89,17.09,16.89,16.96,6.33,6.29,6.25,6.29
ZHAA,400,16.07,16.38,16.48,16.31,6.14,6.06,6.17,6.12
