Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
THV,100,22.79,23.09,23.6,23.16,9.58,9.82,9.84,9.75
THV,200,22.69,21.67,22.28,22.21,9.08,9.08,8.98,9.05
THV,300,20.35,20.75,21.06,20.72,8.46,8.56,8.61,8.54
THV,400,19.43,19.63,19.74,19.6,8.27,8.09,8.23,8.2
