Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ASI,100,7.28,7.38,7.38,7.35,2.05,2.05,2.01,2.04
ASI,200,7.07,7.17,7.28,7.17,1.95,1.97,1.97,1.96
ASI,300,7.28,6.86,7.17,7.1,1.97,1.91,1.91,1.93
ASI,400,6.96,6.55,7.07,6.86,1.89,1.89,1.83,1.87
