Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YBAA,100,17.26,17.06,18.39,17.57,6.01,6.08,6.18,6.09
YBAA,200,16.85,16.45,15.83,16.38,5.73,5.95,5.73,5.8
YBAA,300,15.83,16.45,16.04,16.11,5.54,5.71,5.52,5.59
YBAA,400,15.42,16.14,15.32,15.63,5.22,5.79,5.28,5.43
