Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YKWK,100,9.05,8.53,9.47,9.02,2.78,2.7,3.0,2.83
YKWK,200,8.22,8.32,8.43,8.32,2.49,2.56,2.64,2.56
YKWK,300,8.01,8.12,7.8,7.98,2.5,2.52,2.47,2.5
YKWK,400,7.28,7.49,7.28,7.35,2.27,2.39,2.35,2.34
