Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ZHAA,100,10.89,10.58,11.09,10.85,3.22,3.22,3.32,3.25
ZHAA,200,10.27,10.07,10.58,10.31,3.1,3.08,3.01,3.06
ZHAA,300,9.87,9.77,9.77,9.8,2.97,2.91,2.76,2.88
ZHAA,400,9.26,9.46,9.36,9.36,2.79,2.89,2.81,2.83
