Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YBAA,100,10.01,9.19,9.19,9.46,2.86,2.75,2.73,2.78
YBAA,200,8.58,8.78,8.89,8.75,2.59,2.69,2.67,2.65
YBAA,300,7.97,9.3,8.38,8.55,2.33,2.65,2.63,2.54
YBAA,400,8.07,7.97,7.66,7.9,2.39,2.33,2.33,2.35
