Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
EBVS,100,32.7,33.33,32.18,32.74,15.26,15.69,15.04,15.33
EBVS,200,31.97,32.18,32.7,32.28,14.75,14.92,14.9,14.86
EBVS,300,31.97,32.49,31.55,32.0,14.25,14.82,14.47,14.51
EBVS,400,31.02,31.34,31.02,31.13,14.08,14.65,14.06,14.26
