Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YDCK,100,15.18,14.86,15.38,15.14,5.36,5.4,5.42,5.39
YDCK,200,14.86,13.93,13.72,14.17,5.28,5.17,5.11,5.19
YDCK,300,12.89,12.79,14.03,13.24,4.77,4.85,4.95,4.86
YDCK,400,12.99,12.99,13.41,13.13,4.77,4.95,4.89,4.87
