Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
THV,100,32.55,32.45,32.15,32.38,14.52,14.44,14.42,14.46
THV,200,31.64,31.84,30.93,31.47,14.56,14.65,14.31,14.51
THV,300,30.72,30.82,30.62,30.72,13.88,13.8,13.78,13.82
THV,400,29.7,30.11,31.03,30.28,13.24,13.05,13.49,13.26
