Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YBAA,100,15.83,15.93,16.04,15.93,5.41,5.47,5.37,5.42
YBAA,200,15.22,15.53,16.45,15.73,5.2,5.26,5.45,5.3
YBAA,300,15.53,15.53,15.73,15.6,4.94,5.04,5.12,5.03
YBAA,400,14.5,15.12,16.14,15.25,4.79,5.06,5.14,5.0
