Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YDCK,100,15.59,14.24,15.49,15.11,5.52,5.34,5.44,5.43
YDCK,200,13.83,14.45,14.66,14.31,5.07,5.21,5.26,5.18
YDCK,300,13.83,14.35,14.14,14.11,5.09,5.15,5.15,5.13
YDCK,400,12.47,12.99,13.51,12.99,4.73,4.85,4.87,4.82
