Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TXHC,100,17.6,17.29,17.19,17.36,6.89,6.67,6.58,6.71
TXHC,200,16.38,16.38,16.17,16.31,6.34,6.29,6.03,6.22
TXHC,300,17.6,16.99,17.7,17.43,6.4,6.38,6.5,6.43
TXHC,400,17.19,17.4,17.4,17.33,6.19,6.27,6.15,6.2
