Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ZHAA,100,18.01,17.6,18.31,17.97,6.87,6.39,7.08,6.78
ZHAA,200,16.38,17.8,17.09,17.09,6.14,6.29,6.29,6.24
ZHAA,300,16.28,16.58,17.09,16.65,6.17,6.17,6.39,6.24
ZHAA,400,15.87,15.67,16.07,15.87,5.92,5.79,6.21,5.97
