Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YBAA,100,16.24,16.34,16.55,16.38,5.61,5.63,5.36,5.53
YBAA,200,16.04,16.45,16.75,16.41,5.39,5.34,5.55,5.43
YBAA,300,15.53,15.53,16.24,15.77,5.02,5.08,5.45,5.18
YBAA,400,15.73,15.22,15.42,15.46,4.81,4.98,5.08,4.96
