Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YKWK,100,8.95,9.05,9.26,9.09,2.8,2.7,2.72,2.74
YKWK,200,8.22,8.84,8.53,8.53,2.54,2.66,2.66,2.62
YKWK,300,7.49,7.7,7.28,7.49,2.31,2.35,2.35,2.34
YKWK,400,6.97,7.28,7.49,7.25,2.15,2.23,2.27,2.22
