Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TXHC,100,10.89,10.58,10.48,10.65,3.65,3.73,3.67,3.68
TXHC,200,9.66,10.07,9.77,9.83,3.36,3.45,3.51,3.44
TXHC,300,9.46,9.36,10.17,9.66,3.16,3.08,3.38,3.21
TXHC,400,9.05,9.05,9.87,9.32,2.99,3.01,3.16,3.05
