Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ERMS,100,21.87,21.26,21.77,21.63,7.98,7.9,8.07,7.98
ERMS,200,20.35,20.96,20.85,20.72,7.65,7.61,7.38,7.55
ERMS,300,19.94,20.14,20.55,20.21,7.22,7.12,7.53,7.29
ERMS,400,19.74,19.94,20.96,20.21,7.3,7.2,7.51,7.34
