Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
THV,100,33.37,32.76,33.37,33.17,14.81,14.56,14.31,14.56
THV,200,31.94,33.27,31.74,32.32,14.17,14.54,14.01,14.24
THV,300,31.64,30.82,31.94,31.47,14.0,13.26,13.86,13.71
THV,400,30.93,32.15,30.82,31.3,13.51,13.57,13.63,13.57
