Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YBAA,100,18.59,17.06,17.16,17.6,6.44,5.99,6.01,6.15
YBAA,200,16.14,16.85,16.96,16.65,5.79,5.89,5.77,5.82
YBAA,300,15.83,16.75,15.93,16.17,5.34,5.79,5.63,5.59
YBAA,400,15.53,16.04,15.63,15.73,5.3,5.46,5.54,5.43
