Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ERMS,100,19.53,19.02,19.02,19.19,7.04,7.02,7.1,7.05
ERMS,200,19.33,18.31,19.43,19.02,6.85,6.6,6.87,6.77
ERMS,300,19.23,20.04,18.51,19.26,6.75,6.97,6.58,6.77
ERMS,400,18.62,18.62,18.82,18.69,6.54,6.4,6.6,6.51
