Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YBAA,100,17.57,18.08,17.26,17.64,6.16,6.24,6.12,6.17
YBAA,200,16.55,16.34,16.96,16.62,5.75,5.77,5.95,5.82
YBAA,300,17.06,16.14,15.63,16.28,5.79,5.67,5.48,5.65
YBAA,400,15.83,16.34,15.32,15.83,5.38,5.71,5.38,5.49
