Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TXHC,100,16.99,17.4,18.31,17.57,6.66,6.87,6.98,6.84
TXHC,200,17.09,17.4,16.79,17.09,6.52,6.46,6.54,6.51
TXHC,300,16.17,16.28,17.19,16.55,6.29,6.09,6.29,6.22
TXHC,400,16.68,18.11,15.77,16.85,6.31,6.42,6.01,6.25
