Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YBAA,100,9.19,9.4,9.7,9.43,2.71,2.82,2.77,2.77
YBAA,200,8.99,8.58,8.78,8.78,2.61,2.57,2.63,2.6
YBAA,300,8.27,8.58,8.17,8.34,2.45,2.59,2.57,2.54
YBAA,400,8.38,8.07,7.56,8.0,2.53,2.59,2.35,2.49
