Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
EBVS,100,32.6,32.81,34.17,33.19,13.87,13.56,14.34,13.92
EBVS,200,32.49,32.28,32.28,32.35,13.72,13.44,13.75,13.64
EBVS,300,31.23,30.6,31.76,31.2,13.28,13.09,13.5,13.29
EBVS,400,30.28,31.34,31.65,31.09,12.75,13.32,13.36,13.14
