Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TLV,100,36.93,36.52,36.93,36.79,15.87,15.95,15.62,15.81
TLV,200,36.52,36.22,35.4,36.05,15.58,15.29,15.16,15.34
TLV,300,35.2,33.57,35.3,34.69,14.77,14.21,14.77,14.58
TLV,400,33.27,33.88,33.67,33.61,14.03,14.25,13.98,14.09
