Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
NCC,100,25.57,26.2,26.51,26.09,9.47,9.67,9.89,9.68
NCC,200,25.26,24.84,25.26,25.12,9.36,9.04,9.38,9.26
NCC,300,24.22,24.84,24.95,24.67,8.94,9.32,9.16,9.14
NCC,400,25.05,24.84,24.74,24.88,9.04,9.04,9.08,9.05
