Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
EBVS,100,19.77,19.87,19.87,19.84,7.81,7.73,7.73,7.76
EBVS,200,19.14,19.24,19.14,19.17,7.71,7.71,7.71,7.71
EBVS,300,18.72,18.51,18.19,18.47,7.4,7.24,7.18,7.27
EBVS,400,17.56,18.3,18.4,18.09,7.16,7.32,7.16,7.21
