Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YBAA,100,17.36,17.67,18.28,17.77,6.16,6.26,6.63,6.35
YBAA,200,16.96,16.96,17.26,17.06,6.04,5.89,5.97,5.97
YBAA,300,16.65,16.65,16.45,16.58,5.77,5.63,5.67,5.69
YBAA,400,15.83,15.83,15.73,15.8,5.38,5.46,5.4,5.41
