Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
THV,100,34.08,33.47,33.27,33.61,15.1,15.1,15.11,15.1
THV,200,32.96,32.86,32.55,32.79,14.63,14.71,14.75,14.7
THV,300,31.03,31.94,30.42,31.13,13.85,14.07,13.37,13.76
THV,400,30.93,30.42,29.6,30.32,13.72,13.58,13.06,13.45
