Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YDCK,100,13.62,14.97,14.03,14.21,5.03,5.24,5.19,5.15
YDCK,200,14.97,14.45,15.38,14.93,5.09,4.97,5.5,5.19
YDCK,300,13.41,13.2,13.93,13.51,4.89,4.66,4.87,4.81
YDCK,400,13.1,12.68,13.41,13.06,4.77,4.44,4.58,4.6
