Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ASI,100,13.72,13.72,13.2,13.55,4.64,4.66,4.5,4.6
ASI,200,12.68,13.41,12.99,13.03,4.28,4.56,4.42,4.42
ASI,300,12.68,12.68,12.68,12.68,4.28,4.36,4.44,4.36
ASI,400,12.06,12.47,12.79,12.44,4.24,4.22,4.34,4.27
