Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ERMS,100,20.14,20.35,20.45,20.31,7.9,8.13,8.17,8.07
ERMS,200,20.65,21.36,20.75,20.92,8.05,8.11,7.96,8.04
ERMS,300,20.24,19.94,21.36,20.51,7.57,7.41,7.51,7.5
ERMS,400,21.57,20.65,21.87,21.36,7.59,7.51,7.82,7.64
