Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TLV,100,39.37,37.64,37.44,38.15,15.64,15.6,15.46,15.57
TLV,200,36.01,35.1,35.91,35.67,15.04,14.49,14.78,14.77
TLV,300,34.18,35.71,34.99,34.96,14.26,14.78,14.57,14.54
TLV,400,34.89,33.06,33.57,33.84,14.75,13.64,13.93,14.11
