Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YBAA,100,16.75,16.65,17.06,16.82,6.08,6.01,6.04,6.04
YBAA,200,16.96,16.85,17.16,16.99,5.85,5.85,6.04,5.91
YBAA,300,16.14,16.96,16.75,16.62,5.85,5.87,5.91,5.88
YBAA,400,15.53,14.61,15.53,15.22,5.46,5.42,5.44,5.44
