Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YKWK,100,16.55,16.23,15.5,16.09,6.15,5.96,5.82,5.98
YKWK,200,16.96,16.02,16.86,16.61,6.17,5.86,6.25,6.09
YKWK,300,16.75,16.02,16.96,16.58,6.07,5.76,6.11,5.98
YKWK,400,16.55,15.61,15.4,15.85,5.82,5.6,5.72,5.71
