Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ERMS,100,18.92,19.33,19.13,19.13,6.98,6.89,7.1,6.99
ERMS,200,19.74,19.43,19.63,19.6,7.1,6.89,7.22,7.07
ERMS,300,19.94,18.92,20.35,19.74,7.06,6.69,7.1,6.95
ERMS,400,19.13,18.82,20.85,19.6,6.66,6.83,7.02,6.84
