Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YKWK,100,9.68,8.22,8.84,8.91,3.0,2.54,2.84,2.79
YKWK,200,9.05,8.22,8.95,8.74,2.68,2.41,2.6,2.56
YKWK,300,8.64,7.91,8.43,8.33,2.6,2.43,2.45,2.49
YKWK,400,7.6,7.49,7.18,7.42,2.41,2.33,2.27,2.34
