Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ASI,100,14.14,14.45,13.41,14.0,4.91,4.91,4.6,4.81
ASI,200,13.93,13.51,14.03,13.82,4.77,4.66,4.79,4.74
ASI,300,14.24,13.51,13.72,13.82,4.87,4.67,4.71,4.75
ASI,400,13.51,13.41,13.83,13.58,4.62,4.58,4.64,4.61
