Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
THV,100,33.77,34.38,34.49,34.21,15.17,15.25,15.37,15.26
THV,200,33.16,32.76,32.86,32.93,14.45,14.78,14.67,14.63
THV,300,31.43,31.23,31.64,31.43,13.85,13.91,14.18,13.98
THV,400,31.23,28.69,30.62,30.18,13.58,12.98,13.52,13.36
