Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
THV,100,22.89,22.69,23.4,22.99,9.64,9.37,9.6,9.54
THV,200,21.87,21.36,21.77,21.67,8.91,8.69,8.85,8.82
THV,300,21.26,20.24,20.24,20.58,8.61,8.34,8.19,8.38
THV,400,19.84,19.13,19.43,19.47,8.36,8.05,8.15,8.19
