Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TLV,100,25.33,27.67,27.16,26.72,10.83,11.47,11.23,11.18
TLV,200,25.64,24.82,25.53,25.33,10.46,10.21,10.4,10.36
TLV,300,24.11,23.4,24.21,23.91,9.76,9.62,9.84,9.74
TLV,400,22.99,22.99,23.09,23.02,9.33,9.14,9.31,9.26
