Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YKWK,100,16.23,16.02,16.13,16.13,6.39,6.37,6.29,6.35
YKWK,200,15.92,15.82,15.92,15.89,6.33,6.27,6.14,6.25
YKWK,300,16.44,17.27,17.59,17.1,6.0,6.57,6.65,6.41
YKWK,400,15.92,15.71,15.82,15.82,6.08,5.96,5.82,5.95
