Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ZHAA,100,17.7,17.9,17.8,17.8,6.78,6.83,6.74,6.78
ZHAA,200,17.19,17.4,16.79,17.13,6.47,6.58,6.19,6.41
ZHAA,300,16.89,17.19,16.58,16.89,6.41,6.23,6.19,6.28
ZHAA,400,17.29,16.89,15.77,16.65,6.27,6.17,5.83,6.09
