Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TNI,100,8.31,8.2,8.41,8.31,2.5,2.58,2.54,2.54
TNI,200,7.37,7.17,7.48,7.34,2.28,2.2,2.46,2.31
TNI,300,7.79,7.27,7.06,7.37,2.28,2.4,2.3,2.33
TNI,400,6.85,7.27,6.96,7.03,2.19,2.32,2.24,2.25
