Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TXHC,100,17.5,17.5,17.6,17.53,6.48,6.78,6.72,6.66
TXHC,200,15.67,16.99,16.79,16.48,5.98,6.68,6.1,6.25
TXHC,300,15.77,16.68,15.26,15.9,5.88,6.21,5.69,5.93
TXHC,400,15.67,16.17,15.16,15.67,5.94,6.02,5.57,5.84
