Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TXHC,100,17.5,17.29,17.9,17.56,6.74,6.56,6.72,6.67
TXHC,200,16.68,16.99,16.28,16.65,6.12,6.04,6.06,6.07
TXHC,300,16.48,16.28,16.07,16.28,6.02,5.88,5.88,5.93
TXHC,400,16.07,16.07,16.28,16.14,5.81,5.92,5.9,5.88
