Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
THV,100,32.66,33.67,33.27,33.2,14.56,14.56,14.63,14.58
THV,200,31.84,31.74,32.04,31.87,13.94,13.9,14.07,13.97
THV,300,30.32,30.62,30.52,30.49,13.36,13.7,13.43,13.5
THV,400,30.62,30.32,30.52,30.49,13.57,13.3,13.49,13.45
