Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
EBVS,100,33.12,33.65,33.33,33.37,15.86,15.96,15.94,15.92
EBVS,200,33.96,32.81,33.33,33.37,15.59,15.26,15.06,15.3
EBVS,300,32.39,32.07,31.55,32.0,14.77,14.39,14.27,14.48
EBVS,400,31.55,31.13,31.44,31.37,14.2,14.04,14.16,14.13
