Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YDCK,100,8.94,8.94,9.77,9.22,2.99,3.15,3.15,3.1
YDCK,200,8.73,8.84,9.04,8.87,2.92,2.78,2.84,2.85
YDCK,300,8.32,8.42,8.0,8.25,2.74,2.72,2.64,2.7
YDCK,400,8.32,8.52,8.21,8.35,2.68,2.76,2.64,2.69
