Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TLV,100,38.15,38.45,37.64,38.08,15.75,15.77,15.44,15.65
TLV,200,36.22,35.81,36.62,36.22,14.78,14.77,14.82,14.79
TLV,300,33.27,34.28,34.99,34.18,14.05,14.45,14.3,14.27
TLV,400,34.28,32.76,33.57,33.54,14.2,13.52,13.47,13.73
