Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YDCK,100,15.18,14.45,14.35,14.66,5.48,5.46,5.28,5.41
YDCK,200,13.72,13.93,14.35,14.0,5.06,5.24,5.14,5.15
YDCK,300,12.99,13.31,14.14,13.48,4.87,4.83,5.1,4.93
YDCK,400,12.99,13.1,12.79,12.96,4.65,4.79,4.65,4.7
