Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TNI,100,10.38,9.35,8.31,9.35,2.72,2.62,2.56,2.63
TNI,200,7.37,7.68,8.1,7.72,2.42,2.36,2.38,2.39
TNI,300,7.37,7.37,7.48,7.41,2.26,2.36,2.32,2.31
TNI,400,7.06,7.68,7.27,7.34,2.24,2.3,2.3,2.28
