Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ZHAA,100,17.7,17.8,18.01,17.84,6.83,7.2,6.93,6.99
ZHAA,200,17.8,16.79,18.72,17.77,6.64,6.39,6.81,6.61
ZHAA,300,16.89,17.29,17.8,17.33,6.35,6.52,6.58,6.48
ZHAA,400,16.28,16.28,17.6,16.72,5.88,5.9,6.52,6.1
