Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TNI,100,16.2,17.45,17.45,17.03,6.4,6.18,6.32,6.3
TNI,200,16.3,16.61,16.3,16.4,6.3,5.93,6.18,6.14
TNI,300,16.61,15.78,16.72,16.37,5.99,5.73,6.03,5.92
TNI,400,16.41,15.68,16.1,16.06,5.89,5.87,5.85,5.87
