Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TLV,100,26.04,26.04,25.53,25.87,10.94,10.83,10.88,10.88
TLV,200,25.03,25.03,24.62,24.89,10.28,10.54,10.44,10.42
TLV,300,22.69,22.58,23.8,23.02,9.41,9.49,9.7,9.53
TLV,400,22.38,21.77,22.79,22.31,9.29,9.24,9.14,9.22
