Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
NCC,100,24.84,25.16,25.26,25.09,9.74,10.06,10.08,9.96
NCC,200,24.84,23.49,24.74,24.36,9.8,9.41,9.7,9.64
NCC,300,23.08,24.43,24.53,24.01,9.07,9.23,9.23,9.18
NCC,400,23.28,23.39,23.7,23.46,9.06,8.96,9.04,9.02
