Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TNI,100,17.24,16.93,17.13,17.1,6.44,6.09,6.54,6.36
TNI,200,15.58,15.99,15.99,15.85,6.05,6.11,5.95,6.04
TNI,300,15.58,16.1,15.78,15.82,5.91,5.95,5.99,5.95
TNI,400,16.2,14.54,16.41,15.72,5.83,5.44,5.93,5.73
