Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TNI,100,14.02,14.12,15.06,14.4,5.14,5.08,5.26,5.16
TNI,200,14.33,14.23,13.91,14.16,5.04,5.02,4.88,4.98
TNI,300,13.4,14.54,13.6,13.85,4.82,5.16,4.9,4.96
TNI,400,12.67,13.91,12.88,13.15,4.74,4.96,4.8,4.83
