Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ASI,100,13.2,13.1,12.89,13.06,4.22,4.35,4.2,4.26
ASI,200,13.2,12.68,12.68,12.85,4.16,4.06,4.18,4.13
ASI,300,13.2,12.89,12.06,12.72,4.14,4.04,4.02,4.07
ASI,400,12.89,12.27,12.47,12.54,4.12,3.94,4.0,4.02
