Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YKWK,100,16.23,16.55,16.23,16.34,6.0,6.13,5.96,6.03
YKWK,200,16.44,16.02,15.71,16.06,5.88,5.78,5.88,5.85
YKWK,300,15.61,15.61,16.55,15.92,5.66,5.7,5.9,5.75
YKWK,400,15.71,15.3,15.09,15.37,5.7,5.48,5.36,5.51
