Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
THV,100,23.6,22.99,22.99,23.19,9.58,9.33,9.74,9.55
THV,200,21.87,21.67,22.99,22.18,9.06,8.69,9.18,8.98
THV,300,19.94,20.35,20.55,20.28,8.32,8.48,8.4,8.4
THV,400,19.43,19.63,19.02,19.36,8.09,8.34,7.92,8.12
