Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ERMS,100,21.06,22.58,20.85,21.5,7.57,8.32,7.51,7.8
ERMS,200,20.85,22.58,22.48,21.97,7.57,8.09,7.7,7.79
ERMS,300,20.35,21.06,20.65,20.69,7.49,7.84,7.57,7.63
ERMS,400,20.96,20.96,19.94,20.62,7.47,7.61,7.1,7.39
