Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YDCK,100,14.97,16.63,14.76,15.45,5.6,5.99,5.52,5.7
YDCK,200,13.62,16.74,15.59,15.32,4.99,5.91,5.68,5.53
YDCK,300,14.24,15.07,13.41,14.24,4.85,5.24,4.69,4.93
YDCK,400,12.89,13.51,12.89,13.1,4.66,4.75,4.69,4.7
